CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
0.4,752,-200,1.2,516,1370,35,997,440,15.1,52.0,0.8878,53
0.5,757,-200,1.6,551,1295,51,967,453,14.9,46.8,0.7885,94
0.7,777,-200,1.9,580,1263,58,963,465,15.5,42.4,0.7400,100
0.7,774,-200,2.0,583,1246,57,966,457,16.6,38.2,0.7186,98
0.7,805,-200,2.7,632,1176,63,1033,475,18.0,34.7,0.7089,115
1,838,-200,3.6,686,1083,61,1046,532,18.0,35.1,0.7176,115
1,824,-200,3.7,695,1091,34,1035,526,17.6,33.8,0.6726,76
0.9,812,-200,3.9,704,1055,26,1044,520,17.5,33.7,0.6691,55
0.9,806,-200,3.8,702,1052,28,1035,500,17.2,33.9,0.6591,59
0.9,789,-200,3.4,675,1121,50,974,482,16.8,32.1,0.6073,95
1.1,821,-200,4.0,713,1067,55,1030,539,16.0,34.1,0.6155,107
3.2,1024,-200,14.3,1127,704,84,1346,943,14.8,37.5,0.6259,189
3.1,1009,-200,10.5,995,784,140,1201,1016,14.4,39.2,0.6407,386
3.1,1064,-200,12.2,1055,738,138,1242,1063,14.1,43.0,0.6883,412
2.3,1001,-200,11.4,1029,733,127,1255,1034,13.4,48.4,0.7397,342
1.8,927,-200,7.3,868,847,117,1155,864,12.7,51.2,0.7505,255
0.8,819,-200,2.4,613,1118,57,1060,500,9.9,71.4,0.8736,89
0.9,847,-200,2.7,630,1057,59,1091,537,10.2,71.6,0.8893,106
0.8,798,-200,2.5,621,1115,62,1041,524,10.6,61.3,0.7856,109
0.7,757,-200,1.7,561,1192,42,998,457,11.1,55.6,0.7344,67
0.4,703,-200,0.5,446,1523,-200,918,360,11.5,50.4,0.6815,-200
0.2,689,-200,0.3,407,1757,13,895,333,11.3,49.5,0.6615,13
0.2,698,-200,0.4,424,1665,18,903,339,10.8,50.9,0.6570,20
0.3,720,-200,0.6,458,1536,26,917,358,10.9,50.1,0.6519,33
0.7,797,-200,2.1,593,1212,72,984,494,10.8,49.7,0.6429,146
1.7,950,-200,7.4,875,850,131,1179,828,10.7,50.4,0.6467,359
1.8,887,-200,5.9,809,899,133,1111,769,10.9,50.0,0.6531,322
1.5,850,-200,4.8,755,966,116,1051,714,12.1,46.5,0.6530,293
1.3,836,-200,4.5,740,987,117,1046,672,12.4,44.1,0.6324,255
1.2,827,-200,5.1,768,972,103,1040,671,13.0,40.1,0.5989,233
1.3,819,-200,6.0,810,947,100,1027,631,13.4,36.3,0.5556,220
1.8,919,-200,10.0,978,820,105,1180,805,13.1,38.5,0.5776,246
1.7,897,-200,7.8,890,850,121,1139,808,11.5,46.4,0.6302,272
2.2,973,-200,11.2,1023,780,132,1226,964,13.1,40.4,0.6060,358
3.2,1065,-200,17.0,1211,669,156,1364,1188,13.0,39.3,0.5877,514
5.9,1341,-200,31.0,1575,503,183,1778,1571,11.3,50.9,0.6790,742
6.6,1303,-200,28.9,1524,515,-200,1744,1580,10.6,53.4,0.6818,-200
-200,1189,-200,23.1,1381,566,-200,1574,1426,9.5,57.9,0.6877,-200
-200,1054,-200,13.7,1106,679,-200,1297,1239,8.6,60.5,0.6788,-200
-200,943,-200,8.0,900,816,-200,1129,1064,8.5,59.7,0.6649,-200
-200,903,-200,7.4,872,855,-200,1108,987,7.9,61.4,0.6582,-200
-200,858,-200,4.9,760,940,-200,1049,873,7.1,63.6,0.6442,-200
-200,821,-200,3.7,696,1032,-200,1013,783,7.2,62.2,0.6362,-200
-200,781,-200,2.9,645,1088,-200,986,719,5.6,67.9,0.6247,-200
-200,741,-200,1.9,580,1224,-200,952,660,5.1,68.7,0.6077,-200
-200,720,-200,1.4,540,1296,-200,938,613,4.4,71.4,0.6024,-200
-200,733,-200,1.9,574,1238,-200,964,627,4.1,73.1,0.6074,-200
-200,780,-200,3.2,666,1099,-200,1003,697,3.2,76.8,0.5963,-200
-200,915,-200,7.4,873,873,-200,1135,915,3.7,76.2,0.6137,-200
-200,1228,-200,22.4,1362,575,-200,1543,1399,4.9,70.7,0.6193,-200
-200,1239,-200,22.8,1373,550,-200,1593,1495,7.1,62.0,0.6265,-200
-200,1209,-200,18.5,1255,588,-200,1447,1499,8.1,59.1,0.6397,-200
-200,1257,-200,20.4,1308,548,-200,1466,1720,11.1,48.8,0.6430,-200
-200,1007,-200,10.6,1000,727,-200,1197,1210,11.3,46.5,0.6194,-200
-200,1020,-200,11.8,1041,733,-200,1245,1123,12.5,42.3,0.6104,-200
-200,1094,-200,14.8,1144,669,-200,1327,1209,12.5,42.8,0.6177,-200
2.1,1045,-200,13.1,1087,712,-200,1270,1144,12.6,42.4,0.6159,-200
1.5,909,-200,7.5,879,874,-200,1083,847,13.8,40.7,0.6405,-200
1.6,1013,-200,8.1,905,816,-200,1201,923,11.0,58.8,0.7705,-200
3.5,1236,-200,16.9,1206,615,-200,1523,1166,8.3,76.5,0.8426,-200
4.6,1275,-200,19.9,1294,570,-200,1605,1280,8.6,75.5,0.8469,-200
4.7,1237,-200,16.5,1194,615,-200,1508,1193,8.8,76.6,0.8678,-200
3,1101,-200,9.6,963,748,-200,1320,966,8.0,81.0,0.8714,-200
1.5,962,-200,5.3,778,911,-200,1162,752,7.3,85.7,0.8818,-200
0.9,841,-200,3.5,680,1052,-200,1067,594,6.5,85.6,0.8353,-200
0.8,831,-200,2.5,620,1164,-200,1039,545,6.5,83.5,0.8116,-200
0.7,843,-200,2.5,622,1146,-200,1060,555,6.9,82.3,0.8244,-200
0.6,798,-200,2.2,600,1151,-200,1049,543,7.3,78.1,0.8041,-200
0.3,730,-200,0.8,477,1433,-200,950,420,7.9,68.0,0.7265,-200
0.2,715,-200,0.5,445,1601,29,925,373,8.0,64.5,0.6950,32
0.2,726,-200,0.5,443,1663,26,942,363,8.1,68.6,0.7409,29
0.3,771,-200,0.9,490,1419,39,990,411,6.3,84.8,0.8148,48
0.5,805,-200,1.6,555,1255,72,1019,496,6.7,79.8,0.7872,113
1.4,958,-200,5.8,803,910,128,1172,738,7.1,77.9,0.7914,267
2,1021,-200,9.5,959,760,149,1297,910,7.9,73.5,0.7883,332
1.6,969,-200,6.7,843,857,165,1213,821,6.9,86.0,0.8632,354
1.3,923,-200,4.4,733,962,150,1124,740,6.8,87.1,0.8652,316
1.4,973,-200,6.8,850,868,165,1213,852,8.0,81.6,0.8755,395
1.9,996,-200,7.8,893,808,175,1237,895,9.5,70.0,0.8296,391
2.7,1055,-200,10.8,1007,736,145,1301,1019,10.5,62.2,0.7923,457
2.1,1023,-200,9.8,971,752,98,1283,993,11.4,59.1,0.7963,448
2.4,1039,-200,11.3,1024,721,105,1325,1043,11.1,58.6,0.7737,543
2.7,1051,-200,12.3,1061,696,106,1333,1111,10.8,57.6,0.7473,574
2.5,1050,-200,12.6,1070,699,141,1334,1087,10.6,56.9,0.7281,435
3.7,1156,-200,17.0,1209,614,177,1467,1250,10.6,59.3,0.7588,504
4.6,1277,-200,21.4,1335,551,182,1636,1331,10.0,71.5,0.8768,586
3.9,1172,-200,15.3,1159,621,193,1461,1243,10.3,71.1,0.8878,580
2.2,1048,-200,9.9,973,731,148,1298,1074,10.5,70.3,0.8930,346
2.7,1144,-200,13.4,1096,643,167,1394,1258,10.2,71.3,0.8859,531
2.6,1104,-200,11.2,1023,677,158,1314,1189,9.7,73.1,0.8787,477
2.1,1038,-200,9.4,957,713,132,1271,1092,9.3,73.5,0.8651,344
1.4,960,-200,6.6,838,797,97,1189,996,9.2,73.9,0.8616,219
1.2,934,-200,5.5,787,822,-200,1147,974,8.1,78.1,0.8452,-200
1.1,930,-200,5.4,784,850,74,1151,902,7.6,81.2,0.8483,174
1.1,918,-200,5.3,778,864,68,1136,859,7.5,81.5,0.8495,165
1.1,952,-200,6.1,814,804,89,1153,970,8.3,77.2,0.8464,250
1.5,1019,-200,8.1,905,757,117,1244,1062,8.9,75.6,0.8667,388
3.1,1287,-200,17.3,1218,580,190,1580,1304,9.2,81.7,0.9506,758
6.8,1578,-200,32.3,1605,429,211,2032,1643,9.9,83.4,1.0194,1247
5.4,1417,-200,24.1,1407,490,190,1709,1488,10.2,82.3,1.0253,1110
4.5,1392,-200,21.0,1325,511,194,1631,1465,11.2,80.7,1.0688,1145
3,1147,-200,12.7,1073,628,210,1415,1198,11.8,76.1,1.0516,720
2.8,1150,-200,13.6,1105,629,199,1450,1160,12.5,71.3,1.0285,557
3.9,1252,-200,18.0,1240,564,178,1614,1277,13.2,68.4,1.0346,678
3.4,1186,-200,14.3,1125,617,184,1493,1171,12.5,73.2,1.0563,659
3.2,1172,-200,13.7,1107,629,186,1449,1106,12.2,75.7,1.0693,552
2.8,1109,-200,11.2,1021,689,168,1361,1036,11.5,78.1,1.0565,395
3.9,1201,-200,16.5,1196,597,187,1546,1196,11.6,76.0,1.0354,573
3.5,1189,-200,16.1,1183,603,166,1534,1170,12.0,73.3,1.0264,463
4.7,1282,-200,20.6,1312,551,177,1671,1312,12.9,68.8,1.0175,568
4.6,1207,-200,16.8,1203,625,207,1570,1251,13.1,69.6,1.0464,706
1.2,904,-200,4.8,754,930,114,1172,805,12.3,73.4,1.0490,193
1.1,900,-200,4.0,711,975,84,1153,736,12.7,71.0,1.0387,151
1.2,932,-200,4.5,740,926,92,1180,774,12.9,69.9,1.0371,167
1.6,968,-200,5.4,785,872,111,1209,826,12.9,70.5,1.0442,239
0.7,827,-200,2.4,610,1092,71,1120,636,13.1,67.7,1.0198,102
0.4,789,-200,1.2,515,1276,-200,1054,516,13.1,67.6,1.0127,-200
-200,812,-200,1.6,549,1213,43,1079,531,13.8,64.0,1.0042,55
0.6,811,-200,1.7,559,1170,50,1085,558,13.7,64.4,1.0036,71
0.5,827,-200,1.7,560,1169,53,1087,565,13.9,63.8,1.0079,79
0.6,849,-200,2.3,604,1086,67,1108,604,14.1,64.5,1.0287,117
1.4,1001,-200,5.7,798,855,113,1257,794,14.0,66.1,1.0488,266
2,1021,-200,7.9,896,741,140,1314,907,14.2,66.4,1.0673,340
1.6,978,-200,6.4,831,807,116,1257,838,14.9,62.5,1.0529,257
1.6,996,-200,6.9,855,793,122,1277,884,16.3,58.4,1.0729,311
1.7,1014,-200,6.7,843,791,116,1297,866,16.9,56.5,1.0801,279
2,1061,-200,8.7,928,730,118,1366,909,17.4,55.8,1.0980,267
2.3,1092,-200,9.9,975,690,125,1418,990,17.4,57.3,1.1328,310
2.4,1129,-200,11.4,1028,661,126,1480,1050,17.7,55.5,1.1127,352
2.2,1077,-200,9.8,969,690,135,1405,1023,16.8,58.9,1.1199,337
2.6,1153,-200,12.9,1079,635,140,1496,1103,17.0,57.5,1.1071,358
4,1234,-200,16.6,1197,575,163,1597,1239,16.2,60.2,1.1003,547
5.2,1319,-200,20.8,1319,539,178,1735,1384,16.7,58.0,1.0916,600
3.9,1251,-200,18.8,1264,561,160,1677,1289,16.5,58.8,1.0921,470
3.8,1165,-200,12.6,1070,650,166,1467,1180,15.8,61.1,1.0856,522
1.6,954,-200,5.9,807,833,115,1243,855,15.7,60.8,1.0769,208
1.5,971,-200,6.1,818,828,107,1252,857,15.9,59.6,1.0673,205
1.6,961,-200,5.0,765,865,108,1212,811,15.6,60.0,1.0594,217
1.5,952,-200,4.9,758,876,111,1203,794,15.6,60.1,1.0557,216
1,875,-200,2.7,635,1037,75,1133,612,15.7,59.5,1.0534,117
0.8,891,-200,2.7,633,1035,-200,1137,590,15.7,60.1,1.0640,-200
1.3,1006,-200,5.0,765,848,88,1239,807,15.6,61.7,1.0847,174
1,907,-200,3.7,691,927,71,1173,702,15.8,59.9,1.0693,111
1,938,-200,3.8,702,904,75,1185,753,15.2,61.8,1.0602,147
0.9,925,-200,3.3,672,991,86,1154,709,16.1,55.4,1.0089,140
2.1,1157,-200,9.7,967,678,124,1365,1087,14.9,64.1,1.0773,421
2.1,1169,-200,10.7,1003,665,128,1409,1126,15.6,62.0,1.0904,350
3.1,1312,-200,14.7,1139,565,164,1568,1386,17.9,54.6,1.1100,550
3.8,1347,-200,17.6,1227,539,199,1627,1476,21.1,44.5,1.0964,589
3.7,1321,-200,17.5,1224,543,192,1617,1424,20.3,46.7,1.0971,537
3.6,1267,-200,14.1,1118,592,166,1503,1310,21.5,42.7,1.0837,473
3.3,1234,-200,12.1,1053,639,133,1476,1114,21.5,43.1,1.0919,364
2.1,1101,-200,9.2,947,699,118,1374,1029,21.5,43.4,1.0965,270
2.3,1149,-200,10.6,998,664,133,1434,1101,20.8,45.5,1.1054,368
2.1,1094,-200,9.0,941,695,128,1371,1040,19.2,49.6,1.0893,318
1.9,1056,-200,7.5,878,758,116,1308,856,18.3,51.6,1.0732,244
1.9,1030,-200,8.0,899,767,118,1275,836,17.7,51.5,1.0357,234
2.3,1075,-200,9.1,943,752,142,1305,894,17.2,51.5,1.0015,296
1.7,927,-200,4.7,748,888,113,1157,696,15.9,54.9,0.9853,205
0.8,793,-200,1.8,570,1143,59,1036,524,14.0,55.2,0.8807,95
0.8,796,-200,2.1,589,1136,52,1026,506,13.3,53.0,0.8044,93
0.8,780,-200,1.8,568,1190,57,997,453,11.9,55.5,0.7711,100
0.8,774,-200,1.8,569,1222,58,984,434,11.4,54.6,0.7363,100
0.6,718,-200,1.0,500,1401,44,914,373,10.4,53.7,0.6749,63
0.4,705,-200,0.8,478,1546,-200,885,330,9.9,54.3,0.6609,-200
0.3,689,-200,0.7,470,1643,26,863,305,9.8,51.3,0.6225,36
0.3,678,-200,0.4,427,1771,20,853,286,9.5,52.2,0.6198,24
0.2,655,-200,0.2,402,2077,17,814,268,10.0,45.7,0.5598,20
0.2,649,-200,0.2,397,2062,21,798,261,10.2,41.9,0.5209,25
0.3,647,-200,0.3,412,1964,29,779,274,10.6,36.1,0.4624,39
0.3,667,-200,0.4,429,1793,39,790,291,10.7,36.0,0.4623,57
0.4,669,-200,0.5,444,1664,41,791,304,10.8,35.4,0.4583,59
0.4,667,-200,0.6,455,1716,44,786,301,11.4,32.9,0.4435,65
0.6,705,-200,1.1,508,1494,54,820,329,12.4,32.0,0.4583,93
0.6,710,-200,1.2,523,1479,62,827,350,12.4,31.3,0.4500,112
0.6,713,-200,1.4,539,1593,62,829,380,12.2,31.8,0.4514,110
0.5,703,-200,1.1,512,2121,48,837,356,10.5,37.9,0.4821,81
0.6,738,-200,1.3,529,1991,59,876,383,9.6,44.2,0.5289,100
0.7,795,-200,1.8,569,1773,63,959,429,8.2,57.9,0.6293,109
1.4,861,-200,4.7,750,1481,78,1051,556,7.3,63.5,0.6519,148
1.2,836,-200,3.0,653,1798,99,978,537,8.4,55.7,0.6155,207
1.1,812,-200,3.0,652,1586,106,964,554,9.1,49.6,0.5765,210
1,771,-200,2.8,642,1678,97,915,518,10.0,41.4,0.5102,180
0.6,711,-200,1.6,556,1938,67,840,416,10.4,36.2,0.4561,109
0.8,741,-200,2.3,607,1312,73,865,433,11.3,32.3,0.4329,128
0.6,696,-200,1.3,532,1416,62,814,393,10.9,33.5,0.4378,96
0.5,692,-200,1.1,507,1483,44,811,353,10.6,34.9,0.4455,65
0.3,679,-200,0.6,449,1666,31,800,314,10.7,36.1,0.4639,42
0.2,676,-200,0.4,429,1750,-200,803,296,11.0,37.3,0.4880,-200
-200,681,-200,0.4,428,1768,21,817,297,10.7,39.2,0.5045,24
0.3,683,-200,0.4,426,1775,22,805,302,10.4,38.6,0.4862,28
0.4,704,-200,0.8,478,1498,41,821,348,10.4,37.4,0.4717,55
0.7,767,-200,2.0,588,1292,94,885,508,10.5,37.0,0.4707,181
2,964,-200,8.7,928,871,167,1130,936,10.7,37.9,0.4870,480
2.4,925,-200,8.6,923,841,162,1115,944,11.1,38.1,0.5023,442
1.8,883,-200,6.8,849,910,141,1053,843,12.6,36.6,0.5314,361
1.6,894,-200,6.2,820,932,127,1072,820,13.8,36.2,0.5690,288
1.7,881,-200,6.4,831,911,116,1074,793,13.4,37.1,0.5683,330
1.8,867,-200,6.7,842,909,104,1077,737,13.5,34.9,0.5393,300
1.7,856,-200,6.2,821,937,111,1043,718,13.7,32.2,0.5032,239
1.7,862,-200,6.7,843,930,114,1032,743,13.6,32.1,0.4977,265
1.7,891,-200,7.8,891,874,121,1077,848,13.5,31.8,0.4876,287
2.6,931,-200,11.5,1032,795,164,1098,991,13.5,27.9,0.4287,403
4,1025,-200,16.7,1202,691,194,1263,1191,12.7,28.9,0.4233,515
3.8,1029,-200,16.6,1198,694,175,1305,1169,12.6,30.2,0.4384,446
4,1038,-200,16.3,1190,685,180,1291,1167,12.3,32.0,0.4553,501
2.4,904,-200,8.6,924,846,147,1083,966,12.0,34.3,0.4787,355
1.4,844,-200,5.4,782,969,112,1003,796,11.6,37.3,0.5095,217
1.3,839,-200,4.0,711,1029,94,990,712,11.3,40.3,0.5406,180
1.3,844,-200,3.9,705,1035,91,986,701,11.3,41.8,0.5610,167
1,800,-200,2.8,641,1113,76,957,591,11.2,42.0,0.5582,126
0.8,786,-200,2.2,596,1178,73,937,609,11.0,42.6,0.5595,113
0.6,737,-200,0.9,492,1391,-200,880,467,11.2,41.3,0.5498,-200
0.4,732,-200,0.7,472,1461,32,866,391,11.1,40.8,0.5395,37
0.5,737,-200,0.7,468,1481,40,869,395,10.7,41.8,0.5360,50
0.5,778,-200,1.2,517,1330,63,890,510,10.2,43.6,0.5405,96
0.9,867,-200,3.3,669,1069,119,981,779,10.1,44.0,0.5434,271
3.5,1248,-200,16.6,1197,641,202,1405,1395,10.1,45.6,0.5632,892
5.2,1389,-200,26.3,1463,518,222,1694,1706,11.3,43.9,0.5867,1071
4.3,1184,-200,16.4,1193,626,212,1327,1479,14.5,33.8,0.5541,839
3.5,1160,-200,15.5,1165,655,219,1325,1403,17.5,26.4,0.5228,713
2.6,982,-200,10.7,1003,1037,189,1117,1072,17.2,22.4,0.4354,498
2.5,948,-200,11.1,1017,1065,147,1077,929,17.3,20.4,0.4011,389
2.8,1017,-200,11.7,1039,769,161,1149,1024,18.1,21.0,0.4321,457
2.2,985,-200,10.9,1011,779,148,1138,1010,17.9,22.3,0.4537,425
2.4,1017,-200,11.4,1029,768,148,1160,1046,17.6,23.7,0.4730,483
3.5,1121,-200,16.3,1190,673,188,1297,1264,16.7,25.9,0.4886,604
4.2,1129,-200,18.5,1255,634,206,1370,1365,14.8,29.6,0.4965,648
3.1,1101,-200,14.5,1134,683,168,1283,1281,13.6,34.0,0.5251,427
3.2,1182,-200,15.8,1175,637,171,1363,1463,13.4,40.4,0.6178,461
2.8,1144,-200,13.2,1091,671,171,1295,1388,11.8,44.3,0.6121,436
2.2,1046,-200,7.8,890,791,142,1109,1195,10.7,47.5,0.6108,300
1.8,990,-200,6.1,817,849,134,1071,1111,10.2,49.4,0.6138,277
1.7,974,-200,5.0,764,910,107,1029,992,9.5,51.0,0.6045,196
1.6,953,-200,5.3,778,885,121,1051,1019,7.7,57.9,0.6107,277
1.1,868,-200,2.9,647,1054,85,962,828,8.4,54.5,0.6022,131
0.8,833,-200,1.9,574,1150,-200,930,752,7.9,55.4,0.5930,-200
0.7,786,-200,1.2,522,1253,68,910,699,6.2,61.0,0.5824,97
0.8,834,-200,1.6,551,1193,69,917,719,6.8,58.6,0.5813,105
0.9,845,-200,2.0,583,1132,81,929,761,5.7,62.7,0.5801,138
1.2,929,-200,4.0,713,987,92,1002,830,5.9,62.0,0.5811,183
3.3,1234,-200,15.4,1161,629,200,1386,1318,6.3,61.7,0.5926,664
3.8,1270,-200,19.0,1267,565,201,1434,1482,7.5,58.8,0.6117,611
3.2,1241,-200,14.6,1135,622,213,1280,1474,11.4,45.4,0.6113,600
-200,1268,-200,16.0,1180,593,-200,1323,1632,14.1,39.2,0.6278,-200
3.2,1248,-200,14.4,1131,615,187,1296,1592,13.3,42.3,0.6448,878
4.2,1317,-200,19.0,1269,554,205,1446,1679,14.7,38.9,0.6462,905
4.3,1308,-200,20.3,1306,553,212,1471,1670,16.5,32.9,0.6127,808
4,1321,-200,19.5,1281,557,198,1442,1650,17.4,32.7,0.6422,858
4.1,1360,-200,21.0,1325,535,171,1513,1692,17.3,33.9,0.6627,839
7.8,1659,-200,35.9,1685,423,272,1946,2155,16.0,41.5,0.7483,1290
10.2,1802,-200,47.7,1924,356,192,2235,2452,13.7,52.8,0.8244,748
6.6,1549,-200,30.1,1553,446,288,1796,2032,13.0,55.1,0.8240,1148
4.3,1407,-200,22.0,1351,516,254,1557,1751,12.4,56.8,0.8141,729
4.9,1374,-200,19.0,1268,536,267,1531,1675,10.7,62.1,0.7972,810
2.6,1127,-200,9.2,948,703,198,1188,1312,10.5,61.1,0.7755,427
2.3,1096,-200,7.1,860,777,145,1131,1179,9.7,62.5,0.7509,274
2.7,1119,-200,8.2,908,735,167,1173,1197,8.8,65.5,0.7435,387
2.2,999,-200,5.1,771,864,127,1068,995,8.8,63.8,0.7236,235
2,987,-200,5.6,794,852,119,1106,971,8.5,65.0,0.7221,225
1.3,912,-200,3.5,685,934,-200,1050,876,7.5,69.3,0.7201,-200
1.2,893,-200,3.8,701,935,84,1045,844,6.4,74.0,0.7134,185
1.1,878,-200,3.6,687,964,89,1035,813,5.9,76.6,0.7179,212
1.4,996,-200,6.6,841,797,122,1127,1005,6.1,76.7,0.7271,358
2.1,1119,-200,9.9,974,710,162,1224,1170,6.8,74.5,0.7415,531
4.5,1407,-200,21.5,1339,531,225,1584,1533,7.7,72.5,0.7666,992
5.6,1503,-200,27.8,1498,469,249,1749,1783,8.9,67.4,0.7714,1132
5.6,1446,-200,22.9,1374,499,282,1560,1818,11.4,58.3,0.7868,1195
4.7,1416,-200,20.2,1302,526,278,1471,1826,13.4,52.8,0.8086,1120
4.2,1448,-200,19.7,1288,518,251,1506,1839,15.8,50.1,0.8920,870
3.6,1282,-200,13.8,1111,586,208,1455,1428,18.3,50.0,1.0431,570
3.2,1271,-200,15.3,1157,572,187,1483,1353,18.8,49.2,1.0548,384
3.1,1321,-200,15.9,1178,552,182,1539,1491,18.4,49.6,1.0391,381
3.8,1362,-200,17.4,1223,535,212,1597,1517,18.3,51.0,1.0586,541
3.9,1316,-200,17.6,1228,540,174,1610,1413,17.6,53.1,1.0596,484
4.6,1374,-200,20.4,1307,521,220,1709,1429,17.3,53.6,1.0472,549
4.9,1388,-200,22.6,1367,500,214,1722,1503,16.8,55.2,1.0480,596
5.4,1422,-200,25.1,1432,474,212,1852,1636,16.6,56.5,1.0551,620
4.3,1281,-200,17.2,1216,548,191,1604,1687,16.3,58.1,1.0648,542
3.1,1192,-200,11.7,1040,640,160,1441,1405,15.9,59.0,1.0590,381
2.5,1108,-200,9.2,945,692,130,1355,1199,15.9,59.4,1.0628,270
2.4,1071,-200,7.7,885,740,133,1298,1090,15.7,60.9,1.0774,284
1.9,999,-200,5.6,793,817,110,1242,898,16.1,59.5,1.0811,204
1.3,925,-200,3.3,670,940,65,1173,663,15.5,63.8,1.1119,93
1.2,886,-200,2.3,608,1013,-200,1143,611,14.9,65.3,1.1018,-200
1.1,888,-200,2.1,590,1009,41,1152,625,14.7,64.4,1.0704,51
0.9,863,-200,1.3,531,1097,36,1095,606,14.7,59.8,0.9968,45
1,870,-200,1.6,550,1126,45,1078,515,15.4,55.9,0.9722,68
1.6,1043,-200,5.3,776,800,98,1248,826,14.5,63.0,1.0319,198
4.8,1478,-200,20.5,1310,492,194,1775,1542,14.7,63.1,1.0513,633
5.9,1436,-200,22.7,1371,458,191,1808,1626,15.2,62.2,1.0641,548
5.6,1354,-200,16.7,1201,529,193,1593,1538,16.1,59.2,1.0736,588
3.5,1290,-200,13.8,1110,571,231,1512,1441,17.0,55.9,1.0741,612
2.8,1203,-200,11.8,1043,617,202,1470,1217,17.6,52.2,1.0396,428
3.6,1298,-200,15.2,1156,549,188,1582,1320,17.3,55.4,1.0836,463
4.8,1352,-200,17.9,1236,522,184,1659,1368,17.8,53.5,1.0833,479
5,1247,-200,14.8,1142,574,222,1547,1199,18.3,52.3,1.0922,469
5.6,1375,-200,18.3,1247,531,221,1650,1375,18.3,52.8,1.1016,583
7.5,1553,-200,24.4,1414,455,193,1851,1682,17.7,56.6,1.1330,760
7.2,1521,-200,25.0,1430,449,187,1907,1761,17.3,58.2,1.1435,691
8.3,1623,-200,29.8,1547,414,188,2040,1883,16.2,62.6,1.1455,832
8.6,1510,-200,27.9,1501,456,185,1901,1855,15.2,57.5,0.9829,881
4.3,837,-200,6.5,835,896,146,960,1078,14.2,27.7,0.4451,390
2.6,667,-200,3.6,689,1210,120,709,620,13.4,14.3,0.2185,207
2.6,695,-200,4.0,711,1193,110,739,645,12.8,14.8,0.2180,204
2.7,683,-200,3.6,686,1240,121,702,627,12.2,14.0,0.1988,243
2.7,695,-200,4.0,709,1236,126,717,645,12.0,14.5,0.2029,264
2.6,703,-200,3.5,685,1218,117,734,641,10.8,17.0,0.2193,215
2.4,698,-200,2.4,614,1286,-200,718,591,10.4,19.2,0.2420,-200
-200,714,-200,2.3,605,1278,94,738,594,9.7,22.5,0.2698,146
0.6,692,-200,1.5,546,1347,70,697,500,9.0,23.1,0.2648,92
0.7,729,-200,2.8,639,1234,96,773,628,8.7,24.7,0.2785,174
1.2,880,-200,6.0,812,928,136,954,1040,6.9,39.4,0.3948,294
2,974,-200,11.1,1019,769,177,1122,1159,6.3,44.8,0.4310,412
2.8,1086,-200,15.3,1157,674,214,1237,1330,7.2,43.2,0.4417,573
2.9,1087,-200,17.1,1213,668,243,1216,1402,11.9,27.9,0.3882,661
2.2,933,-200,10.3,990,849,192,956,1104,14.8,17.9,0.2977,555
1.6,852,-200,8.5,919,967,149,831,855,14.8,14.3,0.2397,363
1.5,882,-200,10.4,993,902,141,941,862,14.7,15.5,0.2586,302
1.9,888,-200,10.9,1009,866,137,937,973,14.7,16.6,0.2756,340
1.5,878,-200,10.6,1000,880,138,942,936,14.8,15.6,0.2615,306
1.8,892,-200,11.1,1018,879,149,931,1009,15.3,14.3,0.2462,377
3.4,1117,-200,21.1,1327,692,196,1302,1475,13.5,19.5,0.3003,625
4.6,1252,-200,22.3,1359,604,239,1380,1765,11.1,31.8,0.4187,870
1.6,1012,-200,10.6,999,785,164,1057,1329,10.2,33.4,0.4143,421
1.2,1025,-200,8.4,916,832,149,1018,1262,9.5,35.9,0.4273,294
1.2,1033,-200,7.6,881,855,159,999,1230,8.0,39.8,0.4286,339
0.9,1008,-200,7.1,861,858,149,991,1229,6.6,44.1,0.4333,260
0.7,992,-200,7.2,867,876,133,997,1196,6.1,45.2,0.4295,256
2.5,1187,-200,13.9,1114,700,216,1193,1433,5.2,50.8,0.4520,572
1.5,1065,-200,9.7,968,808,196,1059,1249,4.9,53.0,0.4629,428
0.5,889,-200,4.9,760,968,120,919,983,5.3,48.7,0.4364,195
0.3,901,-200,5.1,767,961,-200,944,965,4.2,53.6,0.4454,-200
0.5,875,-200,5.6,795,928,101,965,932,3.1,56.3,0.4368,160
0.1,808,-200,2.8,636,1120,75,862,770,4.1,52.2,0.4338,101
0.2,858,-200,2.7,633,1136,73,878,788,3.5,55.9,0.4431,97
-200,819,-200,3.6,690,1051,84,907,819,1.8,61.7,0.4376,127
0.2,862,-200,4.9,757,983,116,938,879,1.3,65.3,0.4457,227
0.5,877,-200,5.6,793,944,132,951,924,3.2,57.0,0.4434,253
0.4,941,-200,6.4,832,914,125,970,964,7.2,42.8,0.4356,234
0.8,983,-200,6.8,846,871,148,996,1055,10.3,34.2,0.4291,291
1.5,1067,-200,10.1,981,755,186,1104,1383,10.9,33.8,0.4393,402
1.9,1100,-200,11.2,1022,752,193,1101,1367,12.2,30.0,0.4245,492
1.1,958,-200,8.7,928,841,174,986,1120,13.3,24.3,0.3686,351
