CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
-200,929,-200,7.4,875,826,-200,1365,814,18.9,50.6,1.0927,-200
1.5,912,-200,4.3,730,959,157,893,821,7.7,39.0,0.4106,274
4.1,1485,-200,22.3,1359,477,132,2005,1614,23.9,54.4,1.5963,465
0.5,780,-200,2.5,621,1277,42,1452,586,20.5,54.3,1.2926,26
1,873,-200,2.8,641,1025,72,1120,685,12.5,69.1,1.0003,143
-200,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,976,-200,4.8,752,876,-200,1561,545,36.8,30.5,1.8572,-200
0.6,903,-200,3.4,679,956,44,1385,660,18.2,76.9,1.5945,90
-200,779,-200,3.2,663,1022,65,1337,671,20.5,41.2,0.9802,45
2.1,1113,-200,10.0,978,705,-200,1538,946,36.6,22.6,1.3664,-200
-200,1004,-200,10.9,1012,730,-200,1460,906,17.1,54.2,1.0503,-200
1.3,909,-200,6.3,826,898,143,802,626,10.1,16.7,0.2062,246
2.3,1032,-200,9.3,952,833,166,1025,1198,5.9,44.7,0.4186,449
1.6,981,-200,10.0,978,857,72,1682,835,17.7,56.9,1.1392,79
1.8,1095,227,8.5,918,896,90,1527,800,15.7,49.4,0.8768,91
1.4,987,-200,6.3,824,793,53,1541,581,29.1,42.1,1.6695,49
1.3,1071,-200,13.8,1110,864,121,1733,847,30.5,26.2,1.1278,124
2.4,1087,-200,14.1,1121,711,134,1177,1209,10.7,34.2,0.4390,429
-200,1077,-200,10.9,1012,708,-200,1633,1138,24.4,42.6,1.2866,-200
0.3,775,26,0.8,477,1722,-200,1115,335,14.0,44.3,0.7038,-200
1.5,977,109,6.6,837,1038,80,1413,646,19.6,30.9,0.6968,96
1.7,977,-200,10.6,998,810,131,1554,743,36.2,18.1,1.0724,125
1.3,1035,-200,7.9,895,898,65,1657,863,20.3,54.8,1.2867,84
0.9,990,-200,2.3,604,944,88,947,579,10.1,47.6,0.5870,114
-200,938,-200,3.4,674,1136,-200,1433,564,16.7,56.0,1.0544,-200
0.4,769,-200,2.3,606,1171,58,1314,610,19.5,42.4,0.9515,41
1.3,991,-200,5.5,786,817,144,931,1037,0.3,61.0,0.3881,295
2.7,1196,-200,11.0,1014,643,192,1101,1334,5.4,43.8,0.3945,375
0.6,806,-200,0.6,459,1322,50,728,368,3.1,44.4,0.3420,55
1.5,1079,115,6.8,847,925,90,1463,1122,11.6,62.2,0.8510,108
-200,1154,-200,8.5,919,876,-200,1623,861,17.5,54.2,1.0722,-200
1.6,1105,-200,8.1,905,734,72,1576,950,21.2,67.7,1.6848,239
-200,1726,-200,40.3,1776,478,-200,2684,1940,14.0,58.2,0.9271,-200
5.7,1515,-200,19.9,1295,435,233,1615,1871,14.9,47.6,0.8003,754
-200,1207,-200,11.5,1032,797,-200,1701,969,10.5,79.0,1.0016,-200
3,1307,-200,19.1,1270,516,84,2191,1404,22.5,74.9,2.0190,240
2,1100,-200,13.4,1097,739,94,1516,1106,14.9,59.2,0.9985,277
0.9,1088,-200,7.1,862,786,102,1519,1110,25.7,34.8,1.1292,93
1.6,1045,-200,6.6,840,879,92,1656,807,29.1,37.4,1.4833,118
1.2,983,-200,4.9,760,869,162,898,939,4.2,43.2,0.3605,236
1.0,1106,-200,4.1,715,714,101,1279,949,13.9,80.4,1.2694,152
6,1419,-200,18.5,1254,524,167,1406,1950,8.0,55.9,0.6018,670
3.1,1246,-200,17.0,1209,632,158,1792,1270,28.5,39.0,1.4928,340
1.9,1074,-200,9.7,967,703,127,1201,1065,3.5,80.3,0.6366,337
4.1,1205,-200,19.9,1294,579,-200,1744,1317,28.9,25.4,0.9933,-200
0.9,919,-200,4.0,711,1667,74,1195,819,12.4,75.3,1.0813,189
0.6,847,7,1.0,501,1895,44,1155,394,6.3,65.0,0.6233,30
3.3,1303,-200,15.1,1153,575,116,1520,1582,13.3,68.8,1.0505,558
0.6,848,-200,2.8,642,1079,-200,1536,654,26.3,50.8,1.7058,-200
-200,1053,-200,8.3,911,916,-200,1528,889,11.3,70.5,0.9389,-200
1.5,962,-200,5.4,785,993,103,1161,870,15.5,51.7,0.9033,286
-200,1103,-200,11.0,1014,684,-200,1749,791,38.0,24.7,1.6073,-200
4.0,1322,-200,15.1,1151,566,174,1286,1446,2.7,63.4,0.4787,573
0.9,1047,-200,5.6,792,757,150,957,1121,0.8,69.9,0.4591,250
-200,869,-200,2.1,594,1326,66,935,835,6.3,64.6,0.6197,103
0.8,993,-200,5.6,795,888,63,1629,770,24.8,50.6,1.5654,60
0.6,863,-200,2.3,608,1035,30,1465,597,28.3,49.5,1.8782,41
2.4,1152,-200,11.0,1014,774,122,1714,1139,17.4,51.8,1.0220,208
3.5,1633,-200,16.6,1199,734,136,1919,1417,17.4,51.6,1.0159,215
5.4,1533,-200,25.4,1439,416,225,1799,1829,17.9,37.6,0.7624,700
1.6,1079,116,7.4,875,947,71,1535,998,10.3,65.6,0.8225,113
0.9,991,-200,5.3,776,1122,60,1375,468,29.9,22.0,0.9181,45
4.3,1403,-200,15.4,1161,487,178,1576,1583,15.9,56.6,1.0147,614
0.7,909,-200,1.8,567,1049,63,993,694,6.7,75.0,0.7418,100
0.6,858,-200,2.6,624,1205,32,1434,543,16.7,67.1,1.2619,24
0.5,803,-200,3.4,676,975,39,1303,676,19.5,57.0,1.2739,38
2.6,1117,-200,12.6,1071,638,150,1178,1289,14.4,28.9,0.4723,438
2,997,-200,9.4,955,845,94,1528,926,21.2,55.2,1.3699,214
1.4,927,-200,8.8,930,840,89,1522,1026,23.6,33.8,0.9685,108
0.5,888,-200,1.3,528,1077,53,987,578,10.4,59.9,0.7550,77
1.5,962,-200,7.0,858,941,84,1613,779,24.8,39.1,1.2039,118
1.8,1205,-200,7.7,888,647,116,1292,1187,12.0,71.9,1.0071,256
3.8,1438,-200,22.8,1374,435,231,1640,1705,12.9,48.8,0.7250,689
0.1,889,-200,3.8,698,1132,40,1234,437,40.2,12.3,0.8983,27
-200,1102,-200,10.8,1007,777,131,1534,880,39.2,16.4,1.1439,120
1.8,-200,-200,-200.0,-200,-200,101,-200,-200,-200,-200,-200,119
2,970,-200,9.7,966,944,81,1379,907,18.4,24.0,0.5046,118
3.5,1291,-200,20.0,1296,529,97,1752,1432,16.7,73.8,1.3886,667
2.1,941,-200,9.0,941,837,114,1036,884,18.8,20.0,0.4278,342
-200,857,-200,3.0,653,1197,-200,1375,779,10.9,71.0,0.9249,-200
1.4,1034,-200,5.9,805,1030,97,1416,750,20.8,36.3,0.8775,92
5.7,1593,743,23.0,1378,582,142,2159,1449,14.6,76.0,1.2573,309
-200.0,1160,-200,9.2,948,712,191,1072,1289,7.9,41.6,0.4459,371
5.3,-200,-200,-200.0,-200,-200,146,-200,-200,-200,-200,-200,905
5.6,-200,-200,-200.0,-200,-200,157,-200,-200,-200,-200,-200,521
0.9,812,-200,3.9,704,1055,26,1044,520,17.5,33.7,0.6691,55
-200,832,-200,2.2,598,1122,-200,912,537,9.7,46.0,0.5546,-200
1.6,1101,-200,9.9,972,879,97,1552,1001,20.2,34.3,0.8017,95
1,938,-200,5.1,769,978,-200,1463,816,16.2,56.3,1.0262,-200
0.3,950,-200,4.8,754,1003,53,1325,551,40.1,13.6,0.9953,38
4.4,1590,-200,28.0,1503,575,204,1559,2257,16.0,38.7,0.6987,743
1.3,921,-200,4.5,736,921,125,881,673,7.3,35.0,0.3584,198
1,872,-200,4.9,760,979,57,1314,513,36.1,18.4,1.0827,47
2.0,980,-200,5.5,790,839,185,934,897,5.9,40.2,0.3760,318
1,934,-200,7.5,878,940,54,1644,847,22.5,49.0,1.3151,40
2.8,1407,-200,12.5,1066,525,211,1397,1560,14.8,51.0,0.8507,566
-200,1074,-200,9.2,949,678,89,1751,982,27.5,51.5,1.8664,104
1.6,1105,-200,6.4,828,735,-200,997,1157,2.1,64.2,0.4633,-200
2.9,1092,-200,13.8,1110,725,117,1641,1105,21.3,54.8,1.3742,302
-200,886,-200,2.4,613,1075,-200,1484,522,27.1,54.8,1.9309,-200
3.0,1301,-200,13.2,1092,525,262,1388,1484,7.2,72.4,0.7372,534
0.6,892,51,2.8,639,1139,64,1359,803,16.5,50.1,0.9331,41
2.8,1359,-200,19.5,1282,541,78,1912,1319,19.8,69.4,1.5859,425
0.7,909,44,2.4,615,1237,49,1322,790,10.2,66.6,0.8299,57
1.5,1001,137,6.0,811,1122,83,1344,625,18.5,27.8,0.5843,98
1.3,984,-200,5.6,795,838,78,1570,676,25.4,54.6,1.7483,63
-200,951,-200,5.0,766,1056,-200,1431,747,10.2,74.0,0.9176,-200
0.5,856,33,2.5,619,1191,39,1345,677,16.3,52.8,0.9722,29
2.5,1317,185,12.1,1053,926,104,1707,1137,24.4,28.9,0.8736,153
0.8,868,-200,4.5,736,894,39,1548,638,24.9,57.3,1.7822,32
1.4,1005,-200,7.3,868,779,85,1633,771,29.8,41.8,1.7269,71
3.9,1445,-200,18.8,1263,464,194,1500,1844,18.8,37.3,0.8031,551
0.7,902,38,1.8,568,1450,54,1253,479,9.1,68.1,0.7890,38
4.1,1351,-200,21.8,1345,502,117,1923,1420,19.5,67.1,1.5060,538
3.8,1458,639,22.0,1350,677,169,1947,1731,26.9,25.7,0.8942,240
0.5,906,-200,3.0,650,961,-200,1581,768,26.9,60.3,2.1074,-200
0.7,-200,-200,-200.0,-200,-200,49,-200,-200,-200,-200,-200,36
2.7,1313,-200,19.5,1283,671,100,2180,1299,17.1,79.8,1.5420,236
2.5,1216,-200,11.1,1020,605,133,1337,1379,10.0,73.2,0.8988,377
4.2,1171,-200,9.5,960,679,184,1121,1234,5.5,60.2,0.5458,404
5.0,-200,-200,-200.0,-200,-200,190,-200,-200,-200,-200,-200,728
1.8,892,-200,11.1,1018,879,149,931,1009,15.3,14.3,0.2462,377
1.5,1051,-200,6.1,815,1305,-200,1203,951,12.3,69.7,0.9954,-200
3.3,1430,-200,16.2,1187,539,94,1812,1339,29.0,43.9,1.7309,308
1.2,945,-200,4.8,755,935,68,1553,663,26.0,48.0,1.5882,50
1.0,1189,-200,6.6,837,665,172,1204,1208,14.6,51.6,0.8508,323
-200,1297,-200,17.8,1233,544,-200,2129,1248,27.1,54.4,1.9206,-200
7.9,1558,-200,22.9,1375,471,217,1563,2112,10.5,51.1,0.6503,792
1.9,1140,-200,7.0,856,707,152,1171,1147,6.5,73.9,0.7224,258
1.6,958,-200,9.0,940,820,-200,1380,728,32.4,19.4,0.9279,-200
2,1141,-200,10.5,996,767,125,1805,994,34.2,31.8,1.6837,179
1.6,1095,-200,4.7,746,716,104,1217,916,13.3,66.4,1.0128,177
0.5,766,-200,0.5,448,1494,31,734,321,1.0,54.7,0.3657,33
0.7,784,-200,2.8,638,1314,54,1412,529,21.6,45.3,1.1533,51
-200,927,-200,8.1,905,1016,-200,1554,711,27.0,29.6,1.0419,-200
6.0,1508,-200,27.0,1479,419,215,1685,2014,5.7,52.5,0.4851,900
1.2,924,82,4.0,709,1158,75,1318,610,16.0,41.4,0.7487,63
1.0,909,-200,3.4,678,960,128,838,652,9.2,34.5,0.4025,180
-200,831,-200,1.6,557,1480,-200,1257,401,7.4,85.2,0.8808,-200
1.9,1048,-200,11.0,1013,886,96,1584,940,26.8,25.2,0.8721,127
-200,843,-200,4.0,713,917,-200,1426,836,19.6,63.7,1.4396,-200
-200,1399,-200,16.5,1195,680,-200,1976,1308,15.4,64.2,1.1123,-200
-200,816,-200,3.0,653,1058,-200,1332,486,24.8,43.4,1.3347,-200
-200,1406,-200,17.2,1216,542,-200,1772,1314,29.6,36.7,1.4936,-200
3.6,1267,-200,14.1,1118,592,166,1503,1310,21.5,42.7,1.0837,473
-200,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.1,997,74,4.6,744,1151,79,1405,832,10.8,62.5,0.8082,76
0.8,963,-200,2.4,615,980,133,837,916,3.4,47.0,0.3713,177
-200,880,-200,5.4,784,922,-200,1252,781,15.8,59.9,1.0676,-200
0.6,1010,19,1.7,561,1705,-200,1235,501,10.3,60.2,0.7517,-200
3.8,1146,-200,15.0,1147,621,209,1148,1315,6.9,30.7,0.3066,431
0.9,1207,-200,7.1,861,649,168,1217,1181,13.2,55.6,0.8412,336
1.5,1050,-200,9.7,966,780,80,1748,1090,27.8,40.0,1.4691,86
2.5,1187,-200,13.9,1114,700,216,1193,1433,5.2,50.8,0.4520,572
0.5,884,-200,1.6,556,965,54,1135,708,12.9,72.7,1.0760,73
1.3,1043,-200,6.7,843,799,68,1628,689,37.8,26.3,1.6951,64
0.4,879,-200,1.4,539,1045,56,1073,678,11.5,71.5,0.9684,82
-200,1486,-200,23.5,1390,504,-200,1835,1770,21.3,50.1,1.2539,-200
2.2,1315,-200,11.7,1040,743,102,1740,1315,20.6,47.1,1.1287,165
0.5,920,-200,1.1,506,1142,56,905,453,7.8,55.7,0.5914,61
0.7,833,-200,5.5,786,1064,69,1328,453,31.8,18.7,0.8624,48
1.0,863,-200,3.3,669,993,133,776,511,11.3,24.9,0.3318,198
1.4,964,-200,6.0,814,850,-200,1369,689,29.4,28.3,1.1434,-200
5.4,1677,367,21.8,1346,741,134,2062,1657,9.7,64.6,0.7771,300
3.8,1347,-200,17.1,1212,527,179,1443,1568,9.3,67.1,0.7849,750
1.3,1010,-200,6.1,816,955,73,1567,741,34.0,26.4,1.3781,80
2.2,1149,-200,8.4,914,742,147,1072,1242,9.5,41.2,0.4908,382
1,884,-200,5.0,764,921,75,1247,900,14.9,58.9,0.9891,110
-200,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.2,950,-200,5.4,782,862,69,1331,807,20.1,62.6,1.4543,127
2.8,1221,-200,15.8,1174,874,155,1481,1413,26.8,28.9,1.0019,344
-200.0,992,-200,1.8,565,912,84,1074,547,9.4,73.1,0.8621,121
-200,1026,-200,10.3,990,1032,-200,1553,972,20.5,35.3,0.8435,-200
2.3,1379,-200,13.1,1087,901,126,1660,1144,25.2,24.9,0.7829,137
4.6,1510,-200,19.5,1282,419,169,1726,1812,19.4,47.5,1.0610,584
-200,949,-200,3.9,705,859,-200,1460,691,25.1,51.8,1.6304,-200
1.4,979,-200,4.1,718,883,157,903,807,6.1,46.3,0.4394,207
0.5,836,-200,1.2,520,1296,67,832,479,7.0,47.2,0.4745,86
1,974,-200,4.6,743,864,75,1155,885,9.1,77.3,0.8944,203
0.8,859,-200,1.9,573,1126,65,1039,696,9.7,72.0,0.8649,98
-200,866,-200,3.4,675,1155,-200,1337,841,16.7,46.5,0.8755,-200
5,1441,-200,20.6,1314,517,196,1389,2051,6.2,56.8,0.5421,825
1.7,1018,-200,9.3,950,830,99,1636,914,28.2,36.6,1.3781,100
0.5,809,-200,3.2,666,1093,55,1455,714,21.8,47.3,1.2189,38
1.1,875,-200,6.9,854,1160,85,1200,595,25.1,13.1,0.4129,111
1.1,925,63,3.5,680,1223,76,1217,481,15.5,36.7,0.6438,60
6.3,1650,-200,34.3,1649,528,158,2345,1779,23.1,35.3,0.9845,266
2.2,-200,-200,-200.0,-200,-200,131,-200,-200,-200,-200,-200,271
1.8,1127,-200,7.9,896,664,172,1227,1010,8.1,64.0,0.6942,258
0.5,879,-200,3.1,658,1121,39,1511,564,24.4,48.3,1.4499,25
1.7,1012,-200,8.4,914,760,88,1653,858,33.5,34.0,1.7300,80
3.9,1251,-200,18.8,1264,561,160,1677,1289,16.5,58.8,1.0921,470
1.1,973,-200,4.0,712,923,69,1157,831,13.2,65.2,0.9841,184
-200,835,-200,0.9,484,1266,-200,961,432,10.7,62.5,0.8020,-200
0.6,854,-200,1.7,562,1106,-200,1224,400,24.3,42.9,1.2906,-200
0.3,1159,-200,5.0,762,742,102,1158,590,19.7,37.1,0.8399,177
1.7,1107,-200,6.0,810,677,114,1311,1016,14.5,68.9,1.1298,229
0.6,805,-200,2.8,637,1048,35,1276,520,24.1,44.0,1.3034,24
0.5,748,-200,1.2,515,1580,30,1261,381,19.7,44.8,1.0172,19
2.2,986,-200,10.7,1005,752,-200,1439,907,31.7,20.5,0.9428,-200
1,936,-200,6.8,849,882,61,1640,886,20.6,57.4,1.3753,70
1.9,1092,-200,7.4,875,751,143,1010,1347,4.2,58.1,0.4832,298
1.5,971,-200,4.4,734,905,90,1187,808,12.5,71.9,1.0351,237
1.1,970,-200,7.0,857,748,120,990,693,12.0,38.7,0.5402,162
1.2,1086,-200,9.9,974,707,91,1733,795,28.8,43.5,1.6989,58
3.1,1257,-200,18.3,1248,557,87,1837,1179,20.2,67.4,1.5832,368
1.2,986,-200,6.4,830,906,100,1482,536,36.6,24.6,1.4872,73
1.1,1007,64,3.0,650,1157,54,1404,528,12.9,79.7,1.1774,53
1.7,1054,-200,12.6,1071,1006,116,1380,940,37.1,15.0,0.9297,252
1.8,1010,-200,7.1,863,915,95,1257,886,15.2,51.0,0.8762,265
0.5,809,-200,2.1,593,1134,44,1277,647,18.3,65.1,1.3529,58
1.9,-200,197,-200.0,-200,-200,81,-200,-200,-200,-200,-200,108
0.6,847,-200,2.5,618,1075,42,1442,529,25.1,55.3,1.7330,30
-200,1136,-200,7.9,896,919,-200,1623,961,17.0,50.8,0.9751,-200
-200,760,-200,1.6,555,1226,-200,1158,568,13.8,67.6,1.0581,-200
1,886,-200,5.8,803,939,68,1460,538,38.5,21.8,1.4653,51
2.0,1286,-200,10.1,982,550,117,1458,1353,17.7,63.5,1.2700,268
1.6,1077,-200,10.4,994,829,101,1429,1081,24.3,38.5,1.1525,176
6.1,1562,-200,30.3,1557,427,167,1916,1852,10.8,77.2,1.0021,865
1.0,909,-200,2.7,636,992,104,947,720,7.5,55.3,0.5734,182
2.2,1225,-200,15.2,1155,643,106,1992,1338,27.3,46.4,1.6542,178
1.3,1038,-200,5.2,773,749,61,1568,687,27.5,50.4,1.8274,67
3.9,1446,-200,21.2,1328,439,168,1620,1833,7.5,64.5,0.6702,665
2.1,1066,-200,11.7,1041,783,137,1641,1036,37.4,17.3,1.0914,165
2.8,1364,386,16.8,1205,723,139,1850,1566,26.7,28.7,0.9895,196
1.4,999,-200,7.5,879,1114,119,1261,960,24.9,28.3,0.8775,180
1.3,1014,-200,8.1,903,816,92,1554,612,37.3,24.3,1.5222,58
0.3,720,-200,0.6,458,1536,26,917,358,10.9,50.1,0.6519,33
4.7,1416,-200,20.2,1302,526,278,1471,1826,13.4,52.8,0.8086,1120
3.7,1372,-200,23.2,1382,568,181,2268,1441,36.9,27.8,1.7099,202
1.2,836,-200,3.0,653,1798,99,978,537,8.4,55.7,0.6155,207
1.3,989,-200,5.0,762,793,109,1076,959,5.3,80.4,0.7234,326
1.7,1021,-200,10.0,979,798,95,1580,958,21.1,58.3,1.4444,248
2.2,1053,-200,9.4,955,710,94,1154,1050,4.0,85.7,0.7041,486
1.9,1158,-200,10.1,981,862,105,1573,775,31.7,19.5,0.8981,96
1,871,-200,5.0,761,1015,60,1346,520,39.7,15.3,1.0963,61
0.6,967,-200,2.9,646,1117,47,1552,579,15.7,80.5,1.4236,49
3.5,1418,-200,21.1,1328,546,114,2017,1427,21.3,61.6,1.5452,535
1.6,1076,-200,8.6,924,720,80,1806,909,26.0,61.9,2.0511,101
1.4,1028,84,5.1,770,1047,84,1326,913,11.2,56.2,0.7469,75
0.7,930,38,3.3,670,1143,68,1339,746,15.5,47.3,0.8282,58
-200,1068,-200,8.8,931,762,94,1576,1317,27.6,36.6,1.3320,72
2.4,1129,-200,11.4,1028,661,126,1480,1050,17.7,55.5,1.1127,352
1.8,963,-200,7.7,887,853,112,1311,938,18.7,39.7,0.8482,268
2.5,1293,-200,12.4,1064,522,131,1446,1229,23.5,34.2,0.9748,283
1.7,1051,-200,10.8,1008,911,90,1561,921,28.4,23.6,0.8983,102
1.8,1130,-200,8.4,915,697,-200,1281,1205,10.6,80.3,1.0252,-200
-200,959,-200,7.8,892,996,-200,1616,866,21.0,48.1,1.1780,-200
3.4,1452,-200,23.1,1381,428,226,1661,1695,13.8,43.6,0.6825,619
5.1,1350,-200,20.3,1305,509,175,1383,1745,4.3,56.8,0.4768,839
2.7,-200,254,-200.0,-200,-200,122,-200,-200,-200,-200,-200,237
2.5,1228,-200,13.9,1113,628,72,1719,1324,23.7,46.2,1.3376,231
1.8,1141,-200,8.8,932,689,71,1595,1014,22.0,67.0,1.7441,226
3.7,1156,-200,17.0,1209,614,177,1467,1250,10.6,59.3,0.7588,504
2.3,1125,-200,11.0,1016,910,117,1564,991,23.8,27.1,0.7858,148
3,1091,-200,11.3,1025,666,93,1262,1130,6.0,83.0,0.7800,533
1.2,933,-200,4.7,747,1045,75,1405,569,16.4,50.5,0.9380,62
2,1192,-200,13.4,1097,796,113,1688,971,30.1,22.1,0.9281,118
4.4,1477,-200,26.7,1471,455,146,2031,1750,22.6,54.5,1.4737,624
-200,1108,-200,10.7,1003,727,-200,1710,803,38.2,23.8,1.5666,-200
3.8,1256,-200,21.6,1340,594,125,2176,1214,27.1,38.9,1.3758,149
2.5,1171,-200,13.0,1083,695,96,1758,1276,22.9,59.1,1.6330,390
1,926,-200,4.3,727,925,65,1326,729,19.9,64.9,1.4905,119
3.5,1166,-200,8.2,909,691,136,1079,1680,4.8,61.9,0.5370,351
1.6,1042,-200,7.9,894,916,109,1537,800,41.4,15.5,1.2089,95
-200,1078,44,4.0,711,1150,71,1468,1013,12.3,65.4,0.9351,66
1.9,1021,-200,10.2,985,816,107,1524,977,23.3,46.2,1.3010,339
5.1,1526,-200,26.5,1466,415,147,1855,1687,12.5,65.1,0.9399,662
0.6,815,-200,2.4,616,1080,29,1532,596,23.8,61.3,1.7881,21
0.9,833,-200,2.9,648,1135,-200,814,760,5.1,43.5,0.3852,-200
2.7,1300,-200,15.0,1149,530,165,1353,1182,22.7,24.4,0.6661,341
1.7,1103,-200,9.2,946,737,89,1686,934,36.6,26.5,1.5990,87
1.8,1103,-200,7.1,861,660,130,1310,964,16.2,60.6,1.1089,250
1.8,1093,115,5.5,789,1102,103,1329,788,13.4,43.2,0.6623,105
2.4,1109,-200,10.3,989,664,141,1096,1133,11.1,32.2,0.4243,375
0.9,836,-200,4.6,741,1065,60,1277,479,38.6,14.6,0.9821,53
1.4,974,-200,8.5,920,718,62,1755,1062,23.8,65.0,1.8897,75
4.6,1390,-200,22.6,1368,605,148,2092,1494,20.3,43.1,1.0114,228
0.9,972,66,2.8,639,1222,70,1256,678,14.8,40.8,0.6834,47
2.8,1258,375,11.7,1040,800,113,1701,1282,19.2,39.6,0.8693,192
8.5,1630,-200,33.1,1622,421,247,1757,2238,8.0,45.9,0.4936,1089
-200,993,-200,8.3,913,879,-200,1601,989,12.6,65.4,0.9529,-200
1.3,1076,-200,5.1,770,721,134,1093,1107,11.9,53.4,0.7414,195
3.4,1358,-200,19.3,1278,689,149,1899,1192,28.8,26.3,1.0271,176
0.7,785,-200,2.0,582,1377,45,1311,417,19.4,45.9,1.0242,33
0.5,919,-200,3.9,704,861,-200,1603,860,24.4,65.0,1.9612,-200
1.6,1070,-200,6.9,852,704,85,1639,867,28.1,48.0,1.7933,97
-200,1228,-200,15.8,1174,668,-200,1788,1192,32.3,35.9,1.7067,-200
3,1306,306,12.9,1079,827,133,1621,1286,14.7,40.1,0.6657,196
-200,1321,-200,24.9,1426,720,-200,1859,1395,29.7,12.2,0.5007,-200
