CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx
0.5,835,-200,3.3,672,1053,43,1423,628,20.0,51.8,1.1967,43
1.3,1050,-200,7.6,881,732,69,1363,982,17.8,66.9,1.3464,162
1.2,966,-200,5.2,774,859,-200,1352,644,24.6,40.5,1.2362,-200
5.0,1755,-200,22.0,1352,417,241,1587,2375,10.2,60.0,0.7461,839
1.4,1163,-200,5.8,801,772,99,1288,876,13.6,68.9,1.0699,186
1.2,1045,120,5.9,808,1038,69,1421,589,16.4,47.7,0.8819,65
2.6,1175,-200,10.6,1002,668,122,1422,1059,13.0,77.8,1.1641,492
-200,862,-200,2.9,644,1030,-200,1173,720,17.5,56.1,1.1103,-200
4.5,1565,-200,24.0,1405,488,139,1830,1696,9.5,77.9,0.9278,920
-200,962,-200,7.6,883,818,-200,996,896,11.4,30.8,0.4148,-200
-200,825,-200,3.2,663,1203,58,1504,610,17.6,67.4,1.3460,61
3.1,1226,-200,15.4,1161,606,137,1368,1442,13.3,50.9,0.7745,402
1.6,1002,-200,7.8,893,1010,111,1394,775,17.5,30.9,0.6111,165
2.8,1317,-200,15.7,1171,542,92,1727,1436,21.6,61.4,1.5696,471
1.4,950,-200,5.4,786,1038,101,1145,850,14.7,52.5,0.8716,282
0.5,895,-200,3.6,689,1134,55,1250,709,22.4,43.5,1.1624,91
1,953,-200,4.1,717,907,64,1152,911,9.8,79.2,0.9567,188
-200,1024,-200,7.0,859,810,-200,1576,710,33.1,32.6,1.6188,-200
2.5,1372,-200,12.1,1054,504,128,1534,1463,17.1,66.9,1.2926,350
2,1210,-200,16.3,1188,583,75,1575,1129,16.2,70.1,1.2837,305
-200,1043,-200,9.6,962,777,124,1554,686,39.3,18.9,1.3180,98
0.7,836,-200,4.7,747,961,59,1384,702,20.7,45.9,1.1088,51
-200,1229,-200,11.3,1025,663,-200,1588,1073,26.6,43.7,1.5031,-200
0.7,992,-200,7.2,867,876,133,997,1196,6.1,45.2,0.4295,256
1.0,998,-200,4.1,717,872,146,1095,895,5.2,80.7,0.7219,228
2.3,1167,-200,8.4,914,876,99,1599,1126,17.2,59.3,1.1551,105
-200,1004,-200,6.9,851,767,-200,1632,754,27.3,49.1,1.7503,-200
0.6,833,40,1.6,553,1476,45,1180,373,14.4,45.9,0.7476,40
1.3,869,-200,7.2,866,1107,85,1212,596,23.8,14.5,0.4222,109
-200,752,-200,1.2,515,1472,-200,1068,436,13.3,35.6,0.5393,-200
-200,1391,-200,18.3,1249,518,-200,1845,1399,26.0,46.4,1.5414,-200
0.5,777,-200,2.9,645,1076,59,1334,781,20.5,42.3,1.0091,39
3.2,1189,-200,10.6,999,680,129,1286,1115,6.2,84.1,0.8018,411
0.3,932,-200,2.9,645,916,105,882,1006,1.2,63.7,0.4327,142
-200,1032,-200,7.9,895,921,-200,1508,879,10.7,71.5,0.9197,-200
1.0,940,-200,3.6,691,877,-200,1036,827,6.7,75.0,0.7390,-200
1.2,1022,-200,4.1,715,806,118,1004,831,17.8,30.7,0.6205,192
2.2,1089,-200,6.5,835,778,110,1216,1004,11.8,65.0,0.8966,307
1.4,1325,-200,8.5,921,570,159,1345,1297,14.2,57.8,0.9292,358
-200,875,-200,3.0,654,897,-200,1463,752,21.0,66.5,1.6344,-200
2.4,1119,-200,10.2,984,688,90,1539,1082,20.1,66.7,1.5548,311
0.9,1208,-200,8.3,911,613,166,1245,1244,13.7,52.1,0.8121,318
3.1,-200,-200,-200.0,-200,-200,175,-200,-200,-200,-200,-200,551
2.3,1091,-200,13.0,1082,746,119,1790,1221,32.2,25.1,1.1890,210
0.8,824,-200,4.0,708,1091,67,1256,463,35.8,17.8,1.0274,61
-200,806,-200,1.5,544,1429,-200,1290,449,9.5,79.7,0.9489,-200
1.3,1126,-200,5.2,775,760,101,1205,1019,11.7,69.8,0.9612,236
2.2,1328,-200,14.2,1123,508,182,1404,1339,18.8,31.8,0.6853,466
2.2,911,-200,5.3,777,913,159,796,852,0.8,36.3,0.2388,310
1.5,928,-200,4.7,748,900,126,900,685,7.3,36.8,0.3779,198
0.6,846,-200,3.9,703,1034,54,1380,514,29.0,28.3,1.1116,35
-200,1518,-200,27.2,1483,454,-200,2098,1666,20.8,65.1,1.5782,-200
1.3,942,-200,6.7,846,980,92,1615,905,21.7,50.8,1.3019,78
1.9,1258,99,8.2,906,1081,107,1511,900,21.9,29.0,0.7525,112
4.1,1376,-200,25.9,1452,521,108,2123,1541,18.5,68.9,1.4565,531
1.6,996,-200,6.9,855,793,122,1277,884,16.3,58.4,1.0729,311
3.7,1393,-200,16.8,1204,506,167,1497,1568,3.7,74.4,0.5992,719
3,1043,-200,16.1,1181,736,138,1813,1010,26.1,28.3,0.9407,174
-200.0,1201,-200,14.0,1116,617,-200,1130,1469,4.4,38.8,0.3280,-200
2.7,1151,-200,15.2,1154,747,132,1894,1186,28.4,35.7,1.3549,151
1.3,1285,-200,11.6,1037,610,121,1277,1751,7.9,72.5,0.7766,370
0.7,927,-200,4.7,747,830,34,1633,910,23.5,67.4,1.9305,58
0.3,831,-200,6.2,822,1085,-200,1418,710,17.8,44.8,0.9048,-200
-200,1100,-200,11.0,1014,761,126,1533,959,40.5,14.9,1.1140,108
2.8,1056,-200,19.0,1268,786,108,1896,1111,30.5,24.2,1.0386,187
1.9,1196,67,7.4,873,1071,97,1463,1144,9.1,63.9,0.7423,139
-200,1138,-200,15.1,1152,798,93,1877,1947,27.3,34.3,1.2284,164
-200,850,-200,2.8,639,1048,57,1519,853,24.8,48.0,1.4857,35
1.3,1070,-200,4.5,739,767,109,1070,1186,7.5,65.9,0.6868,155
2.9,1215,274,15.5,1164,817,113,1689,1015,27.0,22.3,0.7860,155
3.4,1192,-200,14.8,1143,740,123,1767,1108,17.6,43.7,0.8698,166
0.5,865,36,0.9,494,1613,53,1185,367,13.5,50.1,0.7706,39
-200,882,-200,4.3,729,875,37,1319,870,15.5,78.6,1.3700,108
-200.0,1154,-200,5.5,788,709,146,1065,1390,5.1,65.9,0.5827,223
0.5,893,-200,1.1,507,1111,51,794,489,6.9,42.2,0.4224,59
-200,943,-200,6.1,816,828,-200,1033,868,8.8,42.0,0.4773,-200
1.3,1118,-200,6.6,841,702,117,1056,1368,5.5,66.5,0.6054,284
-200,1117,-200,12.1,1052,671,137,1780,824,37.5,24.4,1.5515,148
2.1,1109,-200,7.0,855,787,121,1220,866,12.9,72.1,1.0658,244
-200,784,-200,2.0,587,1128,-200,1392,554,26.0,40.6,1.3467,-200
-200,1211,-200,14.6,1135,615,-200,1682,1234,18.8,60.8,1.3036,-200
-200,990,-200,7.8,889,763,-200,1450,952,17.4,69.7,1.3714,-200
-200,1086,-200,7.0,859,892,-200,1595,754,17.7,54.0,1.0826,-200
0.5,913,-200,2.5,619,1018,94,834,586,6.0,41.5,0.3896,123
1,931,-200,3.4,679,947,66,1138,867,10.5,77.8,0.9839,151
1.4,1055,-200,7.9,895,758,79,1468,1043,19.8,63.7,1.4524,175
3,1162,-200,16.3,1188,676,136,1681,1125,30.2,30.2,1.2744,303
1.6,1095,-200,8.6,923,843,98,1736,999,29.3,35.9,1.4411,109
1.8,1061,-200,7.7,887,745,86,1367,889,12.0,80.8,1.1264,246
1.4,947,-200,8.7,926,905,90,1484,659,31.9,20.4,0.9462,81
0.7,786,-200,1.2,522,1253,68,910,699,6.2,61.0,0.5824,97
2.9,1417,207,14.9,1146,830,119,1831,1404,23.3,32.2,0.9096,171
2,1133,-200,9.4,957,815,106,1652,944,16.2,55.6,1.0151,174
1.4,1003,-200,4.5,740,847,94,992,1048,6.7,57.4,0.5654,135
0.5,734,-200,2.3,603,1471,48,1303,450,25.9,28.8,0.9475,40
3.3,1339,-200,16.7,1200,457,155,1671,1404,18.3,53.9,1.1252,385
0.9,913,-200,4.7,749,911,58,1535,742,28.0,43.4,1.6162,54
0.7,767,-200,2.0,588,1292,94,885,508,10.5,37.0,0.4707,181
-200,766,-200,0.7,470,1317,-200,810,404,8.5,44.8,0.4980,-200
1.8,1158,-200,10.1,983,751,110,1803,808,38.1,26.3,1.7213,101
-200,929,-200,3.2,664,1144,-200,1449,536,14.3,69.6,1.1257,-200
1.8,1044,-200,6.5,834,781,181,924,1200,3.9,43.5,0.3538,292
1.7,997,-200,9.2,947,998,87,1460,815,25.5,22.6,0.7288,106
2.9,1062,-200,16.1,1183,794,140,1731,1229,27.2,22.5,0.7962,219
-200,968,-200,5.9,805,875,-200,1391,649,36.1,21.3,1.2502,-200
1.0,1007,-200,3.4,677,863,97,1053,848,5.0,82.5,0.7265,116
1.2,889,-200,4.4,734,942,134,801,566,12.8,19.8,0.2933,216
2.6,-200,-200,-200.0,-200,-200,90,-200,-200,-200,-200,-200,143
1.4,1009,-200,3.3,671,877,112,1010,610,6.7,62.8,0.6188,148
-200,950,-200,4.2,719,982,-200,1372,771,21.6,55.8,1.4228,-200
-200,1185,-200,18.1,1243,603,-200,1689,1197,23.2,39.9,1.1172,-200
1.5,1006,-200,7.9,896,797,79,1697,736,30.3,45.1,1.9129,67
2.2,1009,-200,11.5,1034,806,109,1763,925,25.3,39.4,1.2524,110
0.7,897,-200,4.6,745,968,77,1461,807,23.4,40.6,1.1571,50
2.6,1150,251,9.9,973,827,105,1590,1188,15.3,51.4,0.8886,186
1.1,868,-200,2.4,615,1095,120,752,551,4.3,36.6,0.3064,154
2.6,1103,-200,11.8,1044,757,125,1523,967,30.5,29.3,1.2612,283
1.6,1008,-200,6.7,843,787,136,998,705,13.3,28.9,0.4399,199
4.2,1621,269,18.3,1247,762,159,1860,1886,15.3,46.8,0.8091,283
2.7,1209,267,13.4,1097,837,129,1746,1147,13.1,54.8,0.8234,207
1.4,960,-200,5.4,784,842,149,868,643,12.0,21.9,0.3069,219
0.5,877,-200,5.6,793,944,132,951,924,3.2,57.0,0.4434,253
3.6,1347,-200,17.9,1237,645,136,1984,1328,16.0,59.3,1.0711,264
1.7,-200,-200,-200.0,-200,-200,91,-200,-200,-200,-200,-200,108
2.5,1116,-200,7.1,860,758,107,1316,937,12.3,87.0,1.2422,413
2.1,1223,-200,10.0,979,658,224,1120,1332,6.0,46.4,0.4367,455
0.2,697,-200,0.5,437,1705,39,702,325,5.3,38.8,0.3473,44
0.5,892,36,1.2,522,1522,-200,1285,456,11.0,70.0,0.9215,-200
-200,1004,-200,6.3,827,972,-200,1465,627,17.8,44.3,0.8929,-200
2.2,908,-200,7.7,886,922,142,947,835,8.9,34.5,0.3946,353
2.8,1210,-200,12.5,1067,642,125,1879,1158,27.3,47.1,1.6807,151
5.5,1582,-200,26.0,1455,423,216,1725,1813,5.1,83.0,0.7352,875
3,1308,325,15.5,1166,792,131,1794,1236,12.8,55.8,0.8210,220
2,1061,-200,8.7,928,730,118,1366,909,17.4,55.8,1.0980,267
4.9,1374,-200,19.0,1268,536,267,1531,1675,10.7,62.1,0.7972,810
3.5,1355,-200,21.3,1333,741,157,1691,1605,25.0,28.9,0.9025,590
0.8,947,-200,1.9,580,978,72,894,572,8.4,48.6,0.5375,81
1.0,1052,-200,4.4,734,799,90,1109,588,19.4,32.4,0.7239,115
-200,1526,-200,30.1,1552,441,-200,2074,1802,16.6,68.4,1.2829,-200
1.4,1073,134,6.0,812,988,65,1500,950,10.8,70.5,0.9142,112
1.3,953,-200,4.2,722,911,70,1148,828,10.3,77.6,0.9743,138
1.2,1053,68,3.8,701,1147,81,1323,692,15.1,44.6,0.7574,68
-200,786,-200,1.7,558,1217,-200,1179,434,15.0,71.0,1.2032,-200
0.6,812,-200,2.6,626,1134,40,1471,625,20.3,58.9,1.3878,24
3.0,1279,-200,15.2,1154,573,179,1391,1544,10.5,55.1,0.6993,515
3.3,1197,-200,18.3,1249,698,125,1986,1132,28.3,31.7,1.1968,158
10.2,1982,-200,49.5,1959,322,227,2536,2386,13.2,72.6,1.0936,1369
1.9,1028,-200,6.4,831,771,136,1063,1054,3.4,71.3,0.5626,320
-200,1520,-200,32.3,1604,436,-200,2161,1672,18.5,60.3,1.2706,-200
-200,989,-200,5.7,798,840,-200,1607,584,34.5,34.7,1.8667,-200
2.9,1135,-200,6.9,854,722,130,1065,1218,5.3,57.8,0.5177,222
-200,1174,-200,13.4,1097,640,-200,1596,1203,22.0,54.0,1.4114,-200
-200,883,-200,6.2,820,942,82,1413,594,32.6,22.5,1.0901,93
3.1,1310,-200,12.9,1082,555,267,1400,1254,4.1,82.5,0.6819,621
-200,1052,-200,8.2,906,832,-200,1516,803,34.0,33.6,1.7591,-200
2.9,1258,-200,14.2,1124,552,172,1363,1194,22.8,24.6,0.6736,408
1.9,-200,-200,-200.0,-200,-200,164,-200,-200,-200,-200,-200,256
4.5,1382,-200,16.5,1196,573,127,1543,1468,10.4,74.6,0.9394,605
1.3,1069,-200,7.7,889,738,91,1469,976,19.3,71.6,1.5844,242
0.6,1136,-200,6.2,822,653,130,1184,744,15.0,48.6,0.8253,218
1.4,1055,-200,6.4,831,769,53,1686,827,28.0,52.9,1.9640,72
0.8,911,-200,2.3,606,950,104,866,894,1.9,60.3,0.4293,126
1.5,1067,-200,6.5,836,713,114,1206,690,21.4,36.4,0.9172,171
-200,1096,-200,13.9,1112,687,122,1694,865,32.0,24.9,1.1663,118
2.1,1168,194,9.4,954,843,104,1586,1201,12.3,59.2,0.8461,152
2.0,-200,-200,-200.0,-200,-200,116,-200,-200,-200,-200,-200,149
-200,738,-200,1.5,545,1562,29,1266,450,17.7,49.7,0.9970,18
-200,1051,-200,9.7,968,746,-200,1442,984,21.5,41.2,1.0399,-200
-200,1131,-200,22.6,1368,933,-200,1707,1284,28.6,18.7,0.7216,-200
-200,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
3.5,1314,-200,18.8,1262,531,111,1754,1564,18.7,66.3,1.4140,516
2.3,1274,101,8.3,912,939,97,1451,1188,10.3,58.1,0.7278,111
1.9,1259,-200,15.9,1178,722,89,2060,1367,21.6,61.8,1.5775,191
1.6,1111,-200,14.1,1120,839,121,1790,1141,25.6,33.3,1.0773,161
1.3,919,-200,5.8,802,891,81,1265,940,15.9,55.2,0.9881,142
3.1,1321,-200,15.9,1178,552,182,1539,1491,18.4,49.6,1.0391,381
-200,1336,-200,16.8,1204,542,-200,1759,1490,22.4,57.9,1.5449,-200
2.6,1167,162,8.1,904,846,100,1627,1051,12.7,80.6,1.1819,169
1.0,-200,-200,-200.0,-200,-200,149,-200,-200,-200,-200,-200,233
2,1076,-200,12.2,1055,817,-200,1734,993,34.4,21.0,1.1248,146
3.7,1348,-200,23.8,1398,505,101,1847,1444,20.3,58.4,1.3745,515
1.1,885,-200,5.0,765,1017,78,1268,619,27.6,29.2,1.0594,162
4.6,1339,-200,24.8,1425,595,131,2264,1495,20.5,48.2,1.1474,332
1.9,1086,-200,12.6,1070,907,135,1423,924,33.0,20.1,0.9959,276
2.1,1136,-200,11.0,1015,702,125,1287,1063,9.4,67.7,0.8018,416
3,1346,-200,19.3,1278,701,130,1873,1193,30.9,20.5,0.8996,141
2.8,1409,-200,13.9,1113,710,110,1850,1256,25.2,40.1,1.2642,157
-200,826,-200,3.5,682,1088,-200,1342,532,24.5,40.6,1.2327,-200
0.4,817,-200,0.7,462,1378,66,732,308,2.5,52.7,0.3908,89
0.7,827,-200,3.1,659,1115,46,1552,616,16.8,77.4,1.4739,33
-200,1538,-200,22.4,1362,473,-200,1924,1793,25.7,54.5,1.7684,-200
0.9,908,-200,4.1,715,988,46,1479,495,35.0,31.1,1.7173,38
2.4,1138,-200,14.3,1128,681,110,1737,1490,27.8,29.9,1.1018,133
2.7,1251,456,14.0,1116,760,116,1716,923,17.5,40.6,0.8068,143
-200,1007,-200,10.6,1000,727,-200,1197,1210,11.3,46.5,0.6194,-200
0.7,848,-200,1.5,541,1067,61,937,392,15.1,44.5,0.7569,69
0.6,938,-200,1.9,575,955,63,1195,585,13.8,79.0,1.2425,97
1.7,976,-200,8.2,909,878,97,1675,830,25.8,40.9,1.3389,103
4.1,1165,-200,11.3,1024,646,310,1134,1365,4.1,52.7,0.4345,759
2.4,996,-200,10.6,998,2318,128,1136,1060,12.9,34.5,0.5102,417
2.6,1186,-200,12.8,1077,797,121,1404,1328,18.6,49.3,1.0451,346
1.5,-200,-200,-200.0,-200,-200,88,-200,-200,-200,-200,-200,102
2.8,1473,-200,11.9,1047,522,149,1420,1411,8.7,83.7,0.9423,424
2.4,1250,-200,15.5,1166,626,133,1925,1435,34.2,28.5,1.5071,186
0.6,982,-200,4.7,750,893,85,1417,881,22.6,31.0,0.8372,84
-200,961,-200,4.9,759,943,-200,1375,799,22.4,53.6,1.4379,-200
2.1,1118,-200,13.4,1096,647,102,1649,1130,19.9,65.3,1.5066,257
1.7,1110,-200,7.3,870,708,168,1057,1059,11.6,33.3,0.4540,255
4.0,1447,-200,15.6,1167,466,194,1514,1694,16.4,44.6,0.8242,684
2.4,1060,-200,13.4,1099,742,98,1838,1077,22.5,45.3,1.2226,122
2.1,1174,-200,10.0,979,611,212,1282,1142,8.3,64.4,0.7072,316
5.4,-200,-200,-200.0,-200,-200,291,-200,-200,-200,-200,-200,747
0.6,857,-200,2.3,604,1126,63,1091,740,12.4,68.3,0.9801,126
0.9,847,-200,3.7,694,1153,70,1240,594,21.5,45.6,1.1528,112
5.3,1502,-200,29.8,1546,538,223,2199,1919,35.6,20.4,1.1646,337
-200,807,-200,3.1,658,1113,-200,1328,428,32.4,26.3,1.2523,-200
1.3,1112,-200,5.6,791,764,118,1216,934,13.2,64.2,0.9706,218
1.6,1036,-200,9.1,943,770,118,1509,770,36.3,19.5,1.1539,109
2.9,1212,-200,16.4,1191,551,97,1586,1210,15.9,69.8,1.2530,455
1.4,1097,-200,4.2,721,746,96,1266,807,21.6,46.8,1.1959,183
2.4,1178,-200,7.2,866,700,128,1342,1094,11.8,82.7,1.1381,390
2.8,1231,-200,14.5,1134,587,87,1572,1143,14.6,74.2,1.2256,448
3.7,1297,-200,22.1,1353,588,154,2128,1690,25.2,43.0,1.3548,281
3.1,1260,-200,11.4,1030,639,122,1378,1355,10.5,75.4,0.9566,492
1,-200,-200,-200.0,-200,-200,66,-200,-200,-200,-200,-200,59
1.6,1099,-200,12.3,1059,1156,115,1416,1114,29.6,19.4,0.7897,146
0.8,-200,-200,-200.0,-200,-200,54,-200,-200,-200,-200,-200,37
0.3,755,-200,1.3,528,1472,24,1234,471,19.6,59.1,1.3346,35
0.8,814,-200,2.6,627,1305,57,1351,446,19.6,45.3,1.0244,46
-200,1026,-200,8.7,927,915,82,1781,878,22.8,56.1,1.5353,102
2.8,1249,-200,15.8,1174,712,117,1774,1486,20.3,37.4,0.8807,193
2.4,-200,-200,-200.0,-200,-200,150,-200,-200,-200,-200,-200,381
-200,1011,-200,7.4,875,787,-200,1446,1012,20.6,60.9,1.4642,-200
1.2,961,-200,2.9,643,914,124,1046,825,6.4,70.7,0.6848,163
4.4,1296,-200,25.2,1435,504,112,1899,1489,20.8,57.9,1.4070,562
1.5,1115,-200,5.8,804,734,131,1220,1136,14.3,59.2,0.9608,223
-200,1029,-200,7.7,886,807,-200,1446,926,15.0,74.8,1.2672,-200
1.2,987,-200,4.1,715,884,101,1145,797,11.0,68.7,0.9001,165
3.5,1189,-200,16.1,1183,603,166,1534,1170,12.0,73.3,1.0264,463
1.4,1018,-200,5.7,800,821,78,1185,956,8.7,84.2,0.9526,225
3.2,1278,-200,16.1,1182,585,132,1734,1354,19.7,65.4,1.4854,561
1.5,961,-200,10.2,985,845,139,1554,677,32.4,19.1,0.9150,115
-200,940,-200,5.5,789,917,-200,1473,914,19.5,72.0,1.6118,-200
1.8,1049,-200,10.4,994,813,123,1580,881,39.5,15.6,1.1020,139
3.4,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
0.7,840,-200,3.6,685,1051,44,1339,462,38.2,19.6,1.2915,33
-200,1215,-200,15.4,1161,714,-200,1802,1237,15.1,51.8,0.8816,-200
3.4,1062,-200,15.9,1176,763,140,1743,1121,28.1,22.4,0.8394,230
2.6,1251,-200,13.4,1097,502,151,1541,1328,17.1,61.5,1.1910,306
1.0,963,-200,3.7,691,857,89,1075,512,22.5,32.9,0.8846,128
-200,949,-200,6.0,814,824,-200,1563,653,26.7,46.7,1.6121,-200
0.7,843,-200,1.2,520,1202,85,762,450,3.3,42.3,0.3299,113
1.2,1063,-200,3.4,678,796,109,1107,522,21.5,35.0,0.8886,163
-200,793,-200,2.7,636,1213,45,1195,514,20.6,45.9,1.0993,62
2,1218,-200,12.0,1051,796,108,1689,881,30.3,23.3,0.9869,121
4.9,1424,-200,24.5,1417,488,-200,2092,1674,33.2,30.1,1.5095,-200
1.6,1017,99,6.7,842,1000,101,1441,846,17.3,38.8,0.7596,89
3.4,1412,-200,17.7,1230,516,141,1672,1534,22.0,54.2,1.4096,454
1.0,993,-200,3.6,688,847,-200,874,931,5.8,42.9,0.3990,-200
0.9,900,-200,3.1,659,990,121,807,582,8.6,32.8,0.3669,157
2.8,1144,-200,13.2,1091,671,171,1295,1388,11.8,44.3,0.6121,436
2.2,1259,-200,9.1,944,631,111,1267,1622,8.9,70.4,0.8074,268
1.7,1064,-200,9.1,942,735,78,1650,801,36.8,26.2,1.5984,94
-200,1377,-200,19.3,1276,539,-200,1790,1666,26.0,43.8,1.4499,-200
4.6,1334,-200,15.8,1174,524,216,1432,1643,6.5,60.9,0.5919,744
-200,1062,-200,6.4,829,714,-200,1592,846,24.5,56.3,1.7026,-200
-200,1074,-200,15.5,1166,687,143,1713,1013,32.3,20.7,0.9875,144
6.2,1716,-200,36.7,1701,490,155,2545,2018,18.6,46.8,0.9900,320
2.2,1189,-200,12.4,1065,609,74,1683,1830,23.1,61.3,1.7131,247
-200,1050,-200,11.7,1039,756,129,1558,734,38.5,16.5,1.1037,108
2.1,1120,-200,8.8,931,886,89,1652,971,21.6,46.1,1.1725,118
1.1,976,-200,6.9,852,866,77,1467,559,40.4,19.8,1.4724,47
3.4,1083,-200,17.9,1237,737,129,1786,1077,29.9,19.8,0.8211,210
0.7,815,-200,2.6,627,1049,36,1518,650,23.4,61.7,1.7495,27
1.0,1398,-200,15.0,1149,535,192,1417,1699,15.0,50.2,0.8495,461
3.5,1181,-200,16.1,1183,792,148,1711,1432,23.1,27.2,0.7575,191
-200,997,-200,5.1,769,1002,-200,1524,868,12.6,79.9,1.1596,-200
4.3,1463,-200,27.2,1484,443,97,2011,1590,21.1,66.1,1.6313,485
0.6,878,-200,3.8,702,949,44,1373,822,18.3,70.8,1.4794,59
3.3,1219,-200,12.9,1081,590,200,1246,1244,7.4,47.2,0.4871,378
1.8,1182,-200,12.0,1051,829,89,1870,1206,19.6,66.7,1.5023,211
2.0,1019,-200,9.6,964,729,168,957,984,15.8,16.7,0.2972,325
1,-200,-200,-200.0,-200,-200,74,-200,-200,-200,-200,-200,149
2.8,1167,-200,11.4,1027,610,249,1289,1119,4.8,79.0,0.6845,422
0.7,888,-200,1.9,574,1035,114,820,886,1.4,56.8,0.3903,153
